date,time,open,high,low,close,volume
20240701,1515,23078,23091,23054,23084,4110
20240701,1530,23083,23084,23039,23041,1836
20240701,1545,23039,23050,23019,23036,2832
20240701,1600,23035,23040,22971,23001,6406
20240701,1615,23002,23015,22983,23009,3180
20240701,1630,23010,23030,23005,23028,1924
20240701,1645,23028,23040,22983,22988,3644
20240701,1700,22992,23009,22990,22995,1496
20240701,1715,22995,23006,22987,22988,1514
20240701,1730,22990,23001,22986,22987,936
20240701,1745,22987,23020,22985,23006,1466
20240701,1800,23007,23017,22994,23012,1056
20240701,1815,23012,23015,23006,23008,548
20240701,1830,23009,23016,22993,23003,744
20240701,1845,23005,23014,22996,23009,578
20240701,1900,23009,23034,23006,23030,1530
20240701,1915,23028,23048,23024,23044,1614
20240701,1930,23045,23051,23032,23037,1152
20240701,1945,23037,23055,23036,23045,832
20240701,2000,23045,23047,23034,23042,734
20240701,2015,23042,23054,23034,23041,1018
20240701,2030,23040,23050,23021,23027,1126
20240701,2045,23027,23041,23011,23015,1650
20240701,2100,23014,23046,23009,23038,1472
20240701,2115,23041,23067,23041,23048,2642
20240701,2130,23049,23074,23042,23063,1620
20240701,2145,23063,23078,23017,23024,5938
20240701,2200,23024,23030,22947,22971,9530
20240701,2215,22975,23012,22914,22915,12180
20240701,2230,22918,22972,22907,22951,8446
20240701,2245,22951,22966,22896,22927,6354
20240701,2300,22927,22936,22884,22908,6200
20240701,2315,22908,22939,22878,22938,6460
20240701,2330,22938,22957,22926,22952,4192
20240701,2345,22951,22957,22935,22936,2712
20240702,0,22935,22963,22931,22962,2078
20240702,15,22963,22992,22949,22983,3388
20240702,30,22983,23004,22975,23003,2568
20240702,45,23002,23005,22978,22992,1596
20240702,100,22992,22995,22960,22971,1888
20240702,115,22970,22975,22948,22961,1342
20240702,130,22959,22976,22944,22971,818
20240702,145,22970,22981,22963,22976,848
20240702,200,22976,22984,22960,22967,720
20240702,215,22966,23000,22951,22995,1354
20240702,230,22995,23002,22957,22958,1202
20240702,245,22957,22972,22953,22960,516
20240702,300,22963,22963,22938,22955,1058
20240702,315,22953,22978,22944,22974,776
20240702,330,22974,22974,22935,22949,536
20240702,345,22950,22969,22943,22946,638
20240702,400,22945,22982,22941,22978,732
20240702,415,22977,22988,22976,22978,544
20240702,430,22980,22986,22976,22983,308
20240702,445,22985,22992,22982,22990,366
20240702,500,22989,22998,22984,22995,710
20240702,850,22916,22941,22899,22936,7062
20240702,855,22933,22935,22898,22909,3446
20240702,900,22907,22933,22892,22930,3472
20240702,905,22932,22970,22914,22949,10066
20240702,910,22949,22954,22915,22918,4388
20240702,915,22919,22931,22822,22824,12178
20240702,920,22824,22868,22808,22844,8840
20240702,925,22843,22875,22795,22858,9644
20240702,930,22860,22937,22846,22919,8792
20240702,935,22920,22958,22920,22936,7218
20240702,940,22936,22966,22935,22945,3588
20240702,945,22945,22975,22942,22975,5174
20240702,950,22972,23030,22971,23017,9678
20240702,955,23017,23040,22993,23036,4214
20240702,1000,23038,23040,23009,23028,3668
20240702,1005,23028,23061,23021,23059,4512
20240702,1010,23060,23067,23020,23042,3636
20240702,1015,23043,23063,23030,23059,2530
20240702,1020,23059,23071,23036,23043,2716
20240702,1025,23046,23049,23024,23030,2072
20240702,1030,23030,23032,22998,23003,3136
