Date,Time,Open,High,Low,Close,Volume
20260310.0,1515.0,33764.6,33938.7,33707.0,33840.9,6846.0
20260310.0,1530.0,33840.9,34124.2,33836.8,34065.5,6546.0
20260310.0,1545.0,34065.5,34186.0,34034.6,34138.7,4716.0
20260310.0,1600.0,34143.8,34200.4,34108.8,34185.0,3338.0
20260310.0,1615.0,34181.9,34265.3,34151.1,34214.9,5238.0
20260310.0,1630.0,34215.9,34291.1,34169.6,34266.4,3222.0
20260310.0,1645.0,34269.5,34329.2,34254.1,34289.1,3412.0
20260310.0,1700.0,34290.1,34305.5,34185.1,34203.6,3428.0
20260310.0,1715.0,34204.6,34318.9,34182.0,34299.4,2956.0
20260310.0,1730.0,34299.4,34304.5,34222.2,34256.1,2100.0
20260310.0,1745.0,34262.3,34292.1,34240.7,34268.5,1432.0
20260310.0,1800.0,34266.4,34266.4,34139.7,34172.7,2826.0
20260310.0,1815.0,34168.5,34178.8,34108.8,34129.4,2516.0
20260310.0,1830.0,34129.4,34199.4,34077.9,34194.3,2690.0
20260310.0,1845.0,34197.4,34212.8,34008.9,34047.0,4460.0
20260310.0,1900.0,34052.1,34107.7,33974.9,34091.3,3326.0
20260310.0,1915.0,34090.2,34210.7,34019.2,34028.4,4538.0
20260310.0,1930.0,34021.2,34076.8,33963.5,34052.1,2376.0
20260310.0,1945.0,34057.3,34061.3,33935.7,33963.5,2296.0
20260310.0,2000.0,33968.6,33982.0,33898.6,33900.6,2490.0
20260310.0,2015.0,33905.8,33911.9,33753.4,33824.4,5988.0
20260310.0,2030.0,33825.4,33879.0,33776.0,33839.9,3194.0
20260310.0,2045.0,33837.8,33979.9,33785.3,33952.2,4252.0
20260310.0,2100.0,33949.1,34040.7,33936.8,33947.0,3206.0
20260310.0,2115.0,33949.1,34016.0,33942.9,33965.6,1690.0
20260310.0,2130.0,33968.6,34020.1,33947.1,33979.0,1614.0
20260310.0,2145.0,33976.9,34065.4,33813.1,33934.6,9232.0
20260310.0,2200.0,33930.5,34011.9,33852.3,33892.4,5480.0
20260310.0,2215.0,33896.5,33978.9,33702.9,33800.7,9538.0
20260310.0,2230.0,33798.6,34194.2,33751.3,34090.2,10856.0
20260310.0,2245.0,34087.1,34231.3,34084.1,34224.2,7368.0
20260310.0,2300.0,34223.1,34366.3,34165.5,34342.7,8540.0
20260310.0,2315.0,34340.6,34417.8,34280.9,34282.9,6654.0
20260310.0,2330.0,34283.9,34368.4,34266.5,34325.1,3972.0
20260310.0,2345.0,34325.1,34409.6,34289.1,34366.4,3180.0
20260311.0,0.0,34364.3,34380.7,34295.3,34339.6,2474.0
20260311.0,15.0,34339.6,34343.6,34128.4,34208.7,6768.0
20260311.0,30.0,34207.7,34315.8,34186.1,34251.0,3050.0
20260311.0,45.0,34251.0,34352.9,34251.0,34306.6,2316.0
20260311.0,100.0,34302.5,34355.0,34221.1,34335.4,1868.0
20260311.0,115.0,34327.2,34495.1,34320.0,34417.9,4224.0
20260311.0,130.0,34422.0,34514.7,34413.8,34504.4,1930.0
20260311.0,145.0,34501.3,34512.6,34272.6,34348.8,3712.0
20260311.0,200.0,34351.9,34484.8,34330.3,34465.3,2392.0
20260311.0,215.0,34468.4,34475.5,34240.7,34259.2,2616.0
20260311.0,230.0,34263.3,34269.5,34016.1,34175.7,7170.0
20260311.0,245.0,34181.9,34217.9,34080.0,34127.3,2808.0
20260311.0,300.0,34122.2,34189.1,34078.9,34092.3,1644.0
20260311.0,315.0,34094.3,34167.4,34062.5,34159.3,1620.0
20260311.0,330.0,34165.4,34209.7,34052.2,34052.1,1962.0
20260311.0,345.0,34055.2,34171.6,33962.5,34031.5,3048.0
20260311.0,400.0,34037.7,34057.2,33985.2,34042.8,1702.0
20260311.0,415.0,34048.0,34078.8,33999.6,34078.9,946.0
20260311.0,430.0,34068.6,34112.8,34048.0,34106.7,466.0
20260311.0,445.0,34100.5,34110.8,34077.9,34091.3,312.0
20260311.0,500.0,34091.3,34108.7,34086.2,34108.8,398.0
20260311.0,900.0,34351.9,34476.5,34297.4,34376.7,11682.0
20260311.0,915.0,34374.6,34580.6,34286.0,34576.5,16900.0
20260311.0,930.0,34577.6,34705.3,34567.3,34647.6,15384.0
20260311.0,945.0,34644.5,34719.7,34577.6,34698.1,8866.0
20260311.0,1000.0,34701.2,34731.0,34632.2,34704.3,5412.0
20260311.0,1015.0,34701.2,34725.9,34594.1,34667.2,6098.0
20260311.0,1030.0,34666.2,34880.4,34665.2,34834.1,10792.0
20260311.0,1045.0,34834.1,34870.1,34778.5,34866.1,5290.0
20260311.0,1100.0,34868.1,34989.6,34852.7,34972.2,7644.0
20260311.0,1115.0,34972.2,35090.6,34959.9,35088.6,6154.0
20260311.0,1130.0,35089.6,35092.7,34981.5,35024.7,6146.0
20260311.0,1145.0,35024.7,35221.5,35016.5,35148.4,9588.0
20260311.0,1200.0,35149.4,35214.3,35142.2,35185.5,3436.0
20260311.0,1215.0,35190.6,35190.6,35145.3,35183.4,3010.0
20260311.0,1230.0,35184.4,35214.3,35173.1,35175.2,3244.0
20260311.0,1245.0,35174.1,35193.6,35151.5,35164.9,3548.0
20260311.0,1300.0,35161.8,35178.2,35137.1,35160.7,3036.0
20260311.0,1315.0,35160.7,35190.6,35008.3,35056.7,9106.0
20260311.0,1330.0,35058.7,35108.1,35015.5,35082.4,7352.0
20260311.0,1345.0,35085.5,35106.1,35011.4,35015.5,17342.0
20260311.0,1515.0,34971.1,34973.2,34783.7,34906.2,6686.0
20260311.0,1530.0,34911.4,34914.4,34787.8,34815.6,2956.0
20260311.0,1545.0,34818.7,34827.9,34694.0,34749.6,5128.0
20260311.0,1600.0,34746.5,34858.8,34726.0,34796.0,3922.0
20260311.0,1615.0,34803.2,34854.7,34778.5,34848.5,3150.0
20260311.0,1630.0,34846.5,34861.9,34776.5,34796.0,2020.0
20260311.0,1645.0,34795.0,34831.0,34727.0,34781.6,2560.0
20260311.0,1700.0,34782.6,34799.0,34649.7,34722.8,4842.0
20260311.0,1715.0,34720.8,34726.9,34593.1,34620.8,4048.0
20260311.0,1730.0,34619.8,34693.9,34573.5,34576.5,2914.0
20260311.0,1745.0,34576.5,34640.4,34562.2,34607.4,2428.0
20260311.0,1800.0,34608.5,34648.6,34531.3,34554.9,2750.0
20260311.0,1815.0,34551.8,34743.4,34544.6,34729.0,4518.0
20260311.0,1830.0,34731.1,34784.6,34729.1,34764.1,2982.0
20260311.0,1845.0,34766.1,34892.8,34752.8,34880.5,3932.0
20260311.0,1900.0,34880.5,34891.8,34829.0,34840.3,1686.0
20260311.0,1915.0,34839.3,34874.2,34773.4,34818.7,2484.0
20260311.0,1930.0,34820.7,34844.4,34660.0,34682.7,3190.0
20260311.0,1945.0,34681.6,34754.7,34676.5,34700.2,1846.0
20260311.0,2000.0,34701.2,34713.5,34615.7,34642.5,3956.0
