Date,Time,Open,High,Low,Close,Volume
20250731,1515,23954.7,23966.9,23941.6,23959.8,2340
20250731,1530,23958.8,23998.3,23949.7,23991.3,1736
20250731,1545,23990.3,24044,23983.2,24037,4328
20250731,1600,24038,24041,24015.7,24019.7,1984
20250731,1615,24019.7,24024.7,24002.5,24003.5,1336
20250731,1630,24003.5,24011.5,23992.3,24007.5,1130
20250731,1645,24007.5,24010.5,23995.4,24003.5,650
20250731,1700,24003.5,24020.7,24003.5,24013.6,768
20250731,1715,24012.6,24016.6,24005.5,24005.5,526
20250731,1730,24004.5,24013.6,23999.4,24002.4,576
20250731,1745,24000.4,24002.4,23984.2,23994.3,1076
20250731,1800,23993.3,23999.3,23989.3,23990.3,454
20250731,1815,23989.2,23999.3,23982.2,23986.2,610
20250731,1830,23985.2,23991.2,23985.2,23988.2,390
20250731,1845,23988.2,23990.2,23972,23986.2,824
20250731,1900,23987.2,23988.2,23956.8,23961.8,1342
20250731,1915,23960.8,23981.1,23959.8,23972,1036
20250731,1930,23971,23978,23950.7,23957.8,694
20250731,1945,23956.8,23969.9,23954.8,23959.8,644
20250731,2000,23958.8,23964.8,23951.7,23961.8,528
20250731,2015,23961.8,23980.1,23961.9,23975,774
20250731,2030,23975,23979,23965.9,23972,530
20250731,2045,23969.9,23977,23931.4,23943.6,2366
20250731,2100,23943.6,23943.5,23925.3,23927.3,1164
20250731,2115,23927.3,23942.5,23917.2,23939.5,1362
20250731,2130,23939.5,23942.5,23914.2,23922.2,1106
20250731,2145,23922.2,23929.3,23821.8,23831.9,10970
20250731,2200,23831.9,23863.3,23813.7,23844.1,5660
20250731,2215,23846.1,23857.2,23824.8,23850.1,2776
20250731,2230,23851.2,23856.2,23794.4,23826.8,4480
20250731,2245,23824.8,23839.9,23803.5,23822.7,2650
20250731,2300,23821.7,23821.7,23773,23779.1,4174
20250731,2315,23775,23810.5,23774.1,23776,2874
20250731,2330,23778.1,23782.1,23751.7,23775,3564
20250731,2345,23774,23826.7,23772,23825.8,3642
20250801,0,23824.8,23831.8,23818.7,23827.8,1932
20250801,15,23827.8,23841,23822.8,23840,1582
20250801,30,23840,23844,23832.9,23839,882
20250801,45,23838,23851.1,23829.9,23832.9,916
20250801,100,23832.9,23833.9,23811.6,23828.8,868
20250801,115,23824.8,23824.7,23804.5,23808.5,786
20250801,130,23808.5,23810.5,23743.6,23752.7,2736
20250801,145,23751.7,23785.1,23730.4,23777.1,2598
20250801,200,23778.1,23784.1,23702,23718.2,3584
20250801,215,23716.1,23741.5,23694.9,23696.8,2370
20250801,230,23697.9,23720.1,23665.4,23718.2,2086
20250801,245,23719.2,23752.6,23719.2,23752.7,1578
20250801,300,23753.7,23761.8,23728.4,23733.4,710
20250801,315,23734.4,23748.6,23722.3,23724.3,674
20250801,330,23724.3,23744.5,23716.2,23719.2,630
20250801,345,23720.2,23748.6,23720.2,23748.6,568
20250801,400,23749.6,23754.7,23707,23722.2,1482
20250801,415,23725.3,23753.7,23710.1,23713.1,1700
20250801,430,23716.1,23719.1,23703,23702.9,368
20250801,445,23706,23719.1,23705,23706,524
20250801,500,23707,23715.1,23697.9,23699.9,596
20250801,900,23415.6,23540.4,23399.4,23522.2,20316
