date,time,open,high,low,close,volume
20240620,1515,23558.3,23569.4,23532.1,23544.2,5144
20240620,1530,23545.2,23604.7,23542.2,23584.6,5066
20240620,1545,23584.6,23599.6,23570.5,23590.6,2762
20240620,1600,23590.6,23598.6,23579.6,23587.6,1618
20240620,1615,23586.6,23591.6,23572.5,23581.5,1320
20240620,1630,23582.5,23583.5,23559.4,23560.3,1322
20240620,1645,23559.3,23570.4,23550.3,23567.4,1532
20240620,1700,23566.4,23583.5,23565.4,23582.5,932
20240620,1715,23581.5,23588.5,23574.5,23575.5,1040
20240620,1730,23575.5,23589.5,23571.5,23586.6,888
20240620,1745,23587.6,23590.6,23574.5,23576.5,944
20240620,1800,23577.5,23584.5,23575.5,23580.5,458
20240620,1815,23580.5,23582.5,23567.5,23574.5,706
20240620,1830,23576.5,23587.5,23576.5,23576.5,552
20240620,1845,23577.5,23583.5,23573.5,23583.5,472
20240620,1900,23582.5,23588.5,23577.5,23577.5,1016
20240620,1915,23577.5,23583.5,23575.5,23580.5,440
20240620,1930,23579.5,23580.5,23564.4,23570.4,1034
20240620,1945,23569.4,23571.4,23540.2,23552.3,3406
20240620,2000,23554.3,23555.2,23504.9,23523,5082
20240620,2015,23523,23542.1,23514,23513.9,2520
20240620,2030,23513.9,23533.1,23511,23532.1,1578
20240620,2045,23533.1,23541.1,23486.8,23506.9,5512
20240620,2100,23509.9,23526,23493.8,23503.9,2734
20240620,2115,23503.9,23512.9,23471.6,23480.6,3378
20240620,2130,23481.7,23489.7,23453.5,23485.7,3774
20240620,2145,23484.7,23499.8,23444.4,23498.8,9786
20240620,2200,23497.8,23518.9,23479.7,23488.7,6254
20240620,2215,23490.7,23495.7,23387.9,23390.9,11472
20240620,2230,23389.9,23396.9,23316.3,23371.7,16136
20240620,2245,23371.7,23409,23362.7,23388.9,7306
20240620,2300,23389.9,23391.8,23353.6,23384.8,5656
20240620,2315,23385.8,23390.8,23364.7,23378.8,3246
20240620,2330,23380.8,23380.7,23331.4,23350.5,5002
20240620,2345,23350.5,23382.8,23345.5,23373.7,2760
20240621,0,23373.7,23375.7,23319.3,23319.2,4176
20240621,15,23320.3,23320.2,23266.8,23276.9,10992
20240621,30,23279.9,23300,23239.6,23240.6,6620
20240621,45,23239.6,23265.7,23212.4,23256.7,7432
20240621,100,23257.7,23276.8,23248.7,23260.7,3066
20240621,115,23262.8,23262.7,23192.2,23243.6,5842
20240621,130,23243.6,23261.7,23210.4,23213.3,2866
20240621,145,23214.3,23236.5,23175,23222.4,4516
20240621,200,23222.4,23249.6,23210.4,23249.6,2708
20240621,215,23248.6,23298,23245.7,23270.8,4002
20240621,230,23271.8,23300,23269.9,23295,1838
20240621,245,23295,23301,23264.8,23279.9,1274
20240621,300,23280.9,23286.9,23258.8,23263.8,776
20240621,315,23262.8,23268.8,23226.5,23265.8,1478
20240621,330,23262.8,23263.7,23221.5,23259.7,1254
20240621,345,23262.8,23288.9,23255.7,23288,1006
20240621,400,23287,23297,23264.8,23273.9,1138
20240621,415,23275.9,23281.9,23269.9,23269.8,524
20240621,430,23267.8,23275.8,23258.8,23263.8,514
20240621,445,23263.8,23270.8,23261.8,23266.8,466
20240621,500,23267.8,23268.8,23254.7,23259.7,848
20240621,850,23235.5,23294,23226.5,23265.8,8366
20240621,855,23263.8,23312.1,23263.8,23300.1,3614
20240621,900,23301.1,23307.1,23285,23294,3280
20240621,905,23296,23357.5,23296.1,23355.6,9920
20240621,910,23356.6,23363.6,23287,23321.3,9648
20240621,915,23321.3,23330.3,23287,23295,4756
20240621,920,23295,23331.3,23292.1,23299.1,3990
20240621,925,23299.1,23344.4,23299.1,23334.4,3686
20240621,930,23335.4,23351.5,23330.4,23333.4,2848
20240621,935,23333.4,23347.4,23294.1,23307.1,3478
20240621,940,23304.1,23337.4,23300.1,23314.2,2824
20240621,945,23315.2,23343.4,23309.2,23341.4,2216
20240621,950,23340.4,23356.5,23331.4,23349.5,2778
20240621,955,23348.5,23384.8,23334.4,23375.7,5480
20240621,1000,23376.7,23401.9,23367.7,23399.9,4014
20240621,1005,23402,23415,23380.8,23414.1,6020
20240621,1010,23413.1,23467.5,23411.1,23438.3,8098
20240621,1015,23439.3,23459.4,23427.2,23435.3,3808
20240621,1020,23436.3,23474.5,23429.3,23433.2,5412
20240621,1025,23434.2,23437.2,23385.9,23397.9,5194
20240621,1030,23396.9,23424.1,23393.9,23401,2906
20240621,1035,23401,23423.1,23373.8,23420.1,3562
20240621,1040,23422.1,23438.2,23414.1,23432.2,2656
20240621,1045,23431.2,23448.3,23423.2,23436.3,1880
20240621,1050,23436.3,23469.5,23432.3,23465.5,4112
20240621,1055,23464.5,23492.7,23443.4,23473.6,5260
20240621,1100,23473.6,23494.7,23451.4,23457.4,3676
20240621,1105,23456.4,23468.5,23443.4,23447.4,2366
20240621,1110,23447.4,23458.4,23430.3,23454.4,2136
20240621,1115,23453.4,23454.4,23421.2,23432.2,2098
20240621,1120,23432.2,23470.5,23431.3,23447.4,3174
20240621,1125,23447.4,23449.3,23430.3,23438.3,1376
20240621,1130,23438.3,23444.3,23428.2,23434.2,1130
20240621,1135,23435.3,23445.3,23415.1,23421.1,2496
20240621,1140,23419.1,23433.2,23412.1,23427.2,1484
20240621,1145,23427.2,23443.3,23421.2,23437.3,1396
20240621,1150,23435.3,23439.2,23405,23407,2182
20240621,1155,23407,23424.1,23401,23408,1528
20240621,1200,23408,23415,23386.9,23390.9,1656
20240621,1205,23389.9,23397.9,23364.7,23391.9,3542
20240621,1210,23391.9,23415,23390.9,23395.9,1916
20240621,1215,23396.9,23407,23391.9,23397.9,1078
20240621,1220,23397.9,23399.9,23382.9,23382.8,1206
20240621,1225,23382.8,23390.8,23367.7,23389.9,2176
20240621,1230,23390.9,23395.9,23373.8,23375.7,1138
20240621,1235,23374.7,23378.7,23367.7,23371.7,1066
20240621,1240,23371.7,23399.9,23370.7,23396.9,1274
20240621,1245,23397.9,23400.9,23382.9,23396.9,1088
20240621,1250,23395.9,23400.9,23389.9,23395.9,1100
20240621,1255,23394.9,23394.9,23382.9,23386.8,698
20240621,1300,23386.8,23437.2,23384.9,23423.2,3192
20240621,1305,23423.2,23423.1,23399,23405,2294
20240621,1310,23406,23434.2,23402,23432.2,2288
20240621,1315,23432.2,23434.2,23413.1,23428.2,1642
20240621,1320,23428.2,23438.2,23423.2,23434.2,2216
20240621,1325,23436.3,23447.3,23432.3,23445.3,2456
20240621,1330,23444.3,23448.3,23399,23407,8690
20240621,1335,23407,23422.1,23403,23419.1,3158
20240621,1340,23419.1,23442.3,23417.1,23441.3,2556
20240621,1345,23441.3,23441.3,23405,23413.1,5126
20240621,1515,23401,23414,22898.7,23292,20354
20240621,1530,23295,23297,23131.7,23213.3,15522
20240621,1545,23213.3,23257.7,23174,23239.6,9754
20240621,1600,23239.6,23259.7,23215.4,23236.5,4676
20240621,1615,23235.5,23247.6,23201.3,23208.3,4882
20240621,1630,23207.3,23212.3,23124.6,23138.7,7472
20240621,1645,23137.7,23162.8,23096.4,23131.6,6184
20240621,1700,23129.6,23145.7,23116.5,23138.7,2594
20240621,1715,23137.7,23158.8,23125.6,23137.7,3002
20240621,1730,23136.7,23181,23103.4,23127.6,5782
20240621,1745,23125.6,23146.7,23115.5,23139.7,1898
20240621,1800,23139.7,23147.7,23119.6,23134.6,1560
20240621,1815,23138.7,23146.7,23134.7,23141.7,718
20240621,1830,23142.7,23160.8,23119.6,23120.5,1614
20240621,1845,23120.5,23140.7,23106.5,23140.7,1606
20240621,1900,23139.7,23146.7,23130.7,23140.7,824
20240621,1915,23143.7,23167.9,23140.8,23146.8,1800
20240621,1930,23146.8,23197.1,23146.8,23196.2,2536
20240621,1945,23195.2,23196.1,23167,23175,1476
20240621,2000,23173,23180,23154.9,23167.9,1412
20240621,2015,23170,23190.1,23158.9,23168.9,1330
20240621,2030,23163.9,23172.9,23143.8,23152.8,1452
20240621,2045,23153.8,23179,23151.8,23171,1254
20240621,2100,23173,23178,23164,23174,716
20240621,2115,23175,23183,23162.9,23177,1084
20240621,2130,23178,23186,23147.8,23150.8,2170
20240621,2145,23151.8,23251.6,23147.8,23183.1,11388
20240621,2200,23181.1,23181,23123.6,23153.8,8042
20240621,2215,23151.8,23190.1,23149.8,23187.1,4996
20240621,2230,23188.1,23213.3,23152.9,23170,6060
20240621,2245,23170,23180,23147.8,23173,2674
20240621,2300,23173,23233.5,23171,23231.5,4838
20240621,2315,23228.5,23279.9,23227.5,23245.6,8508
20240621,2330,23247.6,23277.8,23224.5,23233.5,4050
20240621,2345,23234.5,23252.6,23212.4,23251.7,3534
20240622,0,23250.7,23325.3,23240.6,23325.3,6140
20240622,15,23325.3,23337.4,23271.9,23275.9,5524
20240622,30,23274.9,23306.1,23273.9,23305.1,2370
20240622,45,23305.1,23309.1,23275.9,23277.9,1748
20240622,100,23277.9,23284.9,23255.7,23261.8,2128
20240622,115,23260.7,23282.9,23254.7,23265.8,912
20240622,130,23265.8,23270.8,23229.5,23238.5,1638
20240622,145,23238.5,23242.5,23204.3,23220.4,2140
20240622,200,23220.4,23245.6,23218.4,23218.4,1016
20240622,215,23218.4,23233.5,23206.3,23226.4,1234
20240622,230,23226.4,23239.5,23211.4,23238.5,738
20240622,245,23233.5,23242.5,23219.4,23226.4,714
20240622,300,23229.5,23237.5,23226.5,23232.5,338
20240622,315,23234.5,23263.7,23234.6,23252.7,890
20240622,330,23251.7,23259.7,23238.6,23239.6,716
20240622,345,23239.6,23240.5,23221.5,23224.4,700
20240622,400,23223.4,23225.4,23179.1,23184.1,2154
20240622,415,23184.1,23216.3,23159.9,23213.3,1128
20240622,430,23215.3,23224.4,23209.3,23216.4,398
20240622,445,23215.3,23232.4,23212.4,23229.5,590
20240622,500,23231.5,23236.5,23228.5,23231.5,748
20240624,850,23251.7,23274.8,23161.9,23204.3,11502
20240624,855,23206.3,23209.2,23175,23180,3044
