date,time,open,high,low,close,volume
20240830,1515,22430,22439,22401,22409,2800
20240830,1530,22410,22452,22406,22449,1628
20240830,1545,22449,22494,22448,22490,3046
20240830,1600,22489,22506,22477,22498,2188
20240830,1615,22494,22502,22469,22482,2036
20240830,1630,22481,22492,22471,22486,966
20240830,1645,22487,22500,22483,22491,980
20240830,1700,22492,22497,22466,22474,1348
20240830,1715,22473,22481,22458,22477,1452
20240830,1730,22477,22478,22448,22455,1500
20240830,1745,22454,22455,22437,22452,1036
20240830,1800,22453,22463,22453,22461,750
20240830,1815,22459,22459,22424,22427,1486
20240830,1830,22426,22433,22416,22427,1568
20240830,1845,22428,22431,22390,22418,2354
20240830,1900,22417,22452,22416,22447,1830
20240830,1915,22445,22452,22430,22433,1118
20240830,1930,22433,22445,22428,22430,626
20240830,1945,22430,22443,22411,22413,986
20240830,2000,22415,22440,22407,22437,780
20240830,2015,22436,22464,22427,22462,1862
20240830,2030,22461,22478,22454,22478,1436
20240830,2045,22478,22494,22426,22437,3442
20240830,2100,22436,22438,22410,22415,2580
20240830,2115,22415,22426,22397,22404,2404
20240830,2130,22404,22427,22403,22425,1180
20240830,2145,22424,22431,22372,22408,7816
20240830,2200,22414,22445,22376,22440,6798
20240830,2215,22437,22457,22405,22409,4508
20240830,2230,22409,22422,22377,22391,3188
20240830,2245,22391,22422,22354,22362,4298
20240830,2300,22365,22400,22328,22328,6672
20240830,2315,22329,22344,22304,22320,6976
20240830,2330,22321,22324,22274,22300,5778
20240830,2345,22298,22301,22250,22284,4508
20240831,0,22283,22303,22267,22296,2678
20240831,15,22293,22298,22236,22285,3922
20240831,30,22287,22293,22228,22236,3376
20240831,45,22235,22240,22207,22234,4134
20240831,100,22232,22290,22225,22276,3626
20240831,115,22275,22297,22258,22280,2036
20240831,130,22280,22280,22252,22269,1268
20240831,145,22271,22292,22268,22284,1044
20240831,200,22282,22296,22266,22275,964
20240831,215,22276,22310,22266,22304,1374
20240831,230,22305,22317,22294,22298,1238
20240831,245,22298,22337,22295,22328,1264
20240831,300,22328,22369,22328,22359,2812
20240831,315,22357,22366,22317,22322,1610
20240831,330,22323,22376,22321,22372,1384
20240831,345,22372,22374,22340,22352,1046
20240831,400,22354,22398,22341,22372,3446
20240831,415,22370,22409,22369,22400,1964
20240831,430,22400,22419,22399,22411,928
20240831,445,22411,22418,22408,22414,664
20240831,500,22415,22417,22403,22412,830
20240902,850,22430,22461,22418,22418,5800
20240902,855,22419,22470,22417,22469,3250
20240902,900,22470,22544,22470,22513,6634
20240902,905,22513,22560,22508,22521,6590
20240902,910,22521,22527,22490,22496,4278
20240902,915,22497,22497,22446,22456,5374
20240902,920,22459,22483,22453,22478,3234
20240902,925,22478,22500,22474,22485,2748
20240902,930,22484,22512,22472,22474,2302
20240902,935,22476,22516,22463,22463,3144
20240902,940,22464,22480,22440,22442,3810
20240902,945,22443,22456,22415,22421,3416
20240902,950,22420,22442,22420,22442,2262
20240902,955,22442,22452,22388,22399,4828
20240902,1000,22400,22427,22392,22427,3364
20240902,1005,22424,22424,22307,22337,12232
20240902,1010,22339,22375,22309,22372,4510
20240902,1015,22373,22377,22332,22340,2838
20240902,1020,22340,22357,22303,22332,4042
20240902,1025,22330,22352,22323,22343,1468
20240902,1030,22343,22372,22338,22348,1816
20240902,1035,22347,22373,22331,22338,1674
20240902,1040,22338,22356,22327,22346,1918
20240902,1045,22347,22373,22334,22366,1500
20240902,1050,22366,22391,22344,22348,2550
20240902,1055,22349,22370,22344,22365,914
20240902,1100,22363,22378,22342,22350,1088
20240902,1105,22349,22372,22339,22371,1142
20240902,1110,22372,22378,22357,22360,1020
20240902,1115,22359,22378,22353,22373,906
20240902,1120,22377,22386,22372,22378,1060
20240902,1125,22379,22383,22358,22360,898
20240902,1130,22361,22362,22327,22327,1774
20240902,1135,22329,22343,22318,22323,1636
20240902,1140,22322,22338,22294,22307,2928
20240902,1145,22309,22326,22299,22319,1714
20240902,1150,22319,22342,22311,22340,1626
20240902,1155,22341,22349,22331,22343,996
20240902,1200,22342,22350,22333,22340,562
20240902,1205,22338,22349,22329,22344,874
20240902,1210,22343,22354,22323,22324,926
20240902,1215,22327,22332,22297,22310,1814
20240902,1220,22309,22331,22288,22326,2026
20240902,1225,22326,22334,22315,22320,946
20240902,1230,22320,22330,22317,22330,500
20240902,1235,22330,22340,22320,22321,1034
20240902,1240,22321,22325,22311,22316,766
20240902,1245,22316,22326,22304,22308,1030
20240902,1250,22307,22312,22293,22308,1396
20240902,1255,22307,22321,22304,22313,642
20240902,1300,22314,22326,22302,22324,864
20240902,1305,22322,22326,22314,22321,890
20240902,1310,22321,22321,22302,22302,836
20240902,1315,22302,22322,22297,22301,1742
20240902,1320,22301,22304,22284,22302,1994
20240902,1325,22301,22319,22297,22316,1470
20240902,1330,22316,22338,22315,22332,2314
20240902,1335,22332,22336,22324,22331,1862
20240902,1340,22330,22347,22330,22346,1768
20240902,1345,22347,22355,22314,22339,5514
20240902,1515,22327,22331,22213,22251,5724
20240902,1530,22251,22251,22213,22215,3246
20240902,1545,22214,22222,22174,22210,4270
20240902,1600,22212,22243,22208,22239,2170
20240902,1615,22238,22263,22233,22260,2216
20240902,1630,22259,22281,22251,22264,1816
20240902,1645,22266,22294,22262,22284,2312
20240902,1700,22284,22295,22264,22268,1388
20240902,1715,22266,22277,22250,22277,1696
20240902,1730,22277,22312,22277,22298,2120
