Date,Time,Open,High,Low,Close,Volume
20250602,1515,20432.5,20476.5,20427.7,20448.2,2922
20250602,1530,20448.2,20455,20382.7,20386.5,1946
20250602,1545,20385.6,20427.6,20382.7,20418.8,1410
20250602,1600,20418.8,20439.3,20417.9,20422.7,1020
20250602,1615,20425.7,20462.8,20425.7,20460.9,1320
20250602,1630,20459.9,20465.8,20446.3,20461.9,1350
20250602,1645,20461.9,20468.7,20446.3,20447.2,918
20250602,1700,20446.2,20460.9,20444.3,20458,548
20250602,1715,20456,20463.8,20426.7,20431.6,1326
20250602,1730,20432.5,20439.3,20423.8,20433.5,682
20250602,1745,20433.5,20439.3,20404.2,20406.1,838
20250602,1800,20410,20416.8,20399.3,20416.9,710
20250602,1815,20417.9,20437.4,20415.9,20432.5,510
20250602,1830,20433.5,20436.4,20416.9,20422.7,398
20250602,1845,20423.7,20448.1,20414,20438.4,700
20250602,1900,20437.4,20455,20436.5,20442.3,690
20250602,1915,20445.3,20456,20429.6,20445.3,1396
20250602,1930,20447.2,20447.2,20437.5,20441.3,354
20250602,1945,20439.4,20460.9,20432.6,20441.3,664
20250602,2000,20441.3,20448.1,20429.6,20430.6,516
20250602,2015,20432.5,20456,20424.8,20448.2,1346
20250602,2030,20449.2,20455,20421.8,20436.4,530
20250602,2045,20435.5,20459.9,20431.6,20458,590
20250602,2100,20459,20459.9,20445.3,20456,436
20250602,2115,20455,20486.3,20455.1,20472.7,2382
20250602,2130,20470.7,20481.4,20461,20481.5,708
20250602,2145,20482.4,20575.3,20482.5,20544.1,8444
20250602,2200,20545.1,20548.9,20477.6,20478.5,4772
20250602,2215,20478.5,20481.4,20415,20467.8,5330
20250602,2230,20467.8,20511.7,20463.9,20509.8,2564
20250602,2245,20507.9,20538.2,20497.2,20506.9,3340
20250602,2300,20506.9,20527.4,20497.2,20523.5,1310
20250602,2315,20522.6,20532.3,20498.1,20520.6,2180
20250602,2330,20520.6,20528.4,20505,20507.9,798
